u,v,key,osmid,highway,name,oneway,ref,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,width,access
1281129004,1281135306,0,112773083,unclassified,,False,,True,556.6032833379383,"LINESTRING (137.1530068 37.3866374, 137.1488868 37.3891728)",,,,,,
1281129029,11491968283,0,112772261,tertiary,,False,,False,318.71209997797246,"LINESTRING (137.235361 37.3978459, 137.2322877 37.3964931)",2.0,,,,,
1281129029,1281085964,0,112772476,trunk,国道249号,False,249,False,153.64301288509637,"LINESTRING (137.235361 37.3978459, 137.2352191 37.3964816)",2.0,60,,,,
1281129029,1281148194,0,112774719,tertiary,,False,,True,196.589586662226,"LINESTRING (137.235361 37.3978459, 137.2375279 37.3981831)",2.0,,,,,
1281129029,11486093969,0,"[112770455, 112773983, 1238098175]",trunk,国道249号,False,249,True,187.63604602075443,"LINESTRING (137.235361 37.3978459, 137.2345537 37.3993946)",2.0,60,yes,,,
1281129195,1281084412,0,112773387,unclassified,,False,,False,80.42853830775138,"LINESTRING (137.30706 37.439992, 137.3073555 37.4406762)",,,,,,
1281129288,11491487000,0,112771143,unclassified,,False,,False,234.7258438087744,"LINESTRING (137.2432639 37.4586776, 137.2458284 37.458347)",,,,,,
1281129288,1281090321,0,112771143,unclassified,,False,,True,290.327357899186,"LINESTRING (137.2432639 37.4586776, 137.2403238 37.4581107)",,,,,,
1281129288,1281138195,0,1237248816,residential,,False,,False,363.6622331292348,"LINESTRING (137.2432639 37.4586776, 137.244282 37.4612308)",,,,,,
1281129707,11492023291,0,112772076,unclassified,,False,,False,114.23118570112334,"LINESTRING (137.2338221 37.4032847, 137.2326016 37.4036231)",,,,,,
1281129707,1281133802,0,112774075,trunk,国道249号,False,249,False,85.3027566323783,"LINESTRING (137.2338221 37.4032847, 137.2336052 37.4025372)",2.0,60,,,,
1281129707,1281085123,0,112774075,trunk,国道249号,False,249,True,175.71719745960323,"LINESTRING (137.2338221 37.4032847, 137.2340015 37.4048571)",2.0,60,,,,
1281129718,1281137925,0,112771095,tertiary,,False,,False,68.07022275161458,"LINESTRING (137.2868506 37.4439425, 137.2874784 37.4442979)",2.0,,,,,
1281129718,11484357922,0,"[112771618, 112773525, 112771095]",tertiary,,False,,True,36.77939957909432,"LINESTRING (137.2868506 37.4439425, 137.2865041 37.4437589)",2.0,,yes,,,
1281129718,1281133635,0,112774398,unclassified,,False,,True,75.6576489032276,"LINESTRING (137.2868506 37.4439425, 137.2876349 37.4439235)",,,,,,
1281129721,11486761088,0,112774711,unclassified,,False,,False,28.61030084511918,"LINESTRING (137.2416572 37.470819, 137.241874 37.4710103)",,,,,,
1281129721,5938306234,0,628961099,unclassified,,False,,False,57.82812999119759,"LINESTRING (137.2416572 37.470819, 137.242129 37.4704581)",,,,,,
1281129721,1281072040,0,112774711,unclassified,,False,,True,208.8598944372336,"LINESTRING (137.2416572 37.470819, 137.2429746 37.4694576)",,,,,,
1281129924,1281092472,0,112770357,unclassified,,False,,True,97.93477283041943,"LINESTRING (137.2645977 37.4402246, 137.2640686 37.4394505)",,,,,,
1281129924,1281133937,0,112771652,unclassified,,False,,False,60.00915332104069,"LINESTRING (137.2645977 37.4402246, 137.2644361 37.4407488)",,,,,,
1281129924,1281106166,0,112774409,unclassified,,False,,False,42.15315543623242,"LINESTRING (137.2645977 37.4402246, 137.2650577 37.4401392)",,,,,,
1281130007,1281146765,0,112770792,secondary,大屋杉山線,False,279,False,229.5499077018118,"LINESTRING (137.3065189 37.4746161, 137.3075536 37.473045)",,,,,,
1281130007,1281080203,0,112770792,secondary,大屋杉山線,False,279,True,107.91087191626512,"LINESTRING (137.3065189 37.4746161, 137.3063012 37.4755474)",,,,,,
1281130007,1281069976,0,112770876,unclassified,,False,,True,83.44181599654995,"LINESTRING (137.3065189 37.4746161, 137.3059343 37.4740305)",,,,,,
1281130066,4598361981,0,112774407,unclassified,,False,,False,91.64513614774418,"LINESTRING (137.2576654 37.4352942, 137.256872 37.4347628)",,,,,,
1281130066,1281071076,0,112775042,unclassified,,False,,True,82.21776892872529,"LINESTRING (137.2576654 37.4352942, 137.2582714 37.4347328)",,,,,,
1281130066,1281088828,0,112773032,unclassified,,False,,True,135.58417946348268,"LINESTRING (137.2576654 37.4352942, 137.2590134 37.4358541)",,,,,,
1281130066,4598361983,0,464760925,residential,,False,,True,91.98728177440572,"LINESTRING (137.2576654 37.4352942, 137.2568942 37.4355513)",,,,,,
1281130168,1281073422,0,112770700,unclassified,,False,,True,539.8755484671952,"LINESTRING (137.306085 37.463752, 137.3099258 37.467086)",,,,,,
1281130168,1281144305,0,112774915,unclassified,,False,,False,177.31486353404756,"LINESTRING (137.306085 37.463752, 137.305625 37.462209)",,,,,,
1281130168,11491066493,0,112775032,unclassified,,False,,True,70.59828920474098,"LINESTRING (137.306085 37.463752, 137.3055391 37.4642024)",,,,,,
1281130254,1281141441,0,112772159,tertiary,国道249号旧道,False,,True,38.178879120324126,"LINESTRING (137.2532763 37.4285074, 137.2535556 37.4287695)",2.0,40,,,,
1281130254,1281138201,0,112772409,unclassified,,False,,True,31.04770300782149,"LINESTRING (137.2532763 37.4285074, 137.2530509 37.4287217)",,,,,,
1281130254,11487124457,0,"[112773055, 112772859, 112772159]",tertiary,国道249号旧道,False,,"[False, True]",102.76098611172488,"LINESTRING (137.2532763 37.4285074, 137.2524043 37.4279026)",2.0,40,yes,,,
1281130286,1281076960,0,1180971037,residential,,False,,True,227.57991435212543,"LINESTRING (137.3146416 37.4630403, 137.313533 37.464834)",,,,,,
1281130291,1281122213,0,112770409,residential,,False,,False,197.7433077195496,"LINESTRING (137.215001 37.409585, 137.213266 37.408558)",,,,,,
1281130291,1281125382,0,112772385,unclassified,,False,,True,242.64258172079275,"LINESTRING (137.215001 37.409585, 137.2163826 37.4113987)",,,,,,
1281130291,1281138272,0,112774110,unclassified,,False,,False,96.66863097964644,"LINESTRING (137.215001 37.409585, 137.2159802 37.4093439)",,,,,,
1281130385,1281082669,0,112772159,tertiary,国道249号旧道,False,,False,62.56901549654983,"LINESTRING (137.257495 37.432271, 137.2570256 37.4318498)",2.0,40,,,,
1281130385,4049897265,0,464760937,tertiary,国道249号旧道,False,,True,49.62593139617034,"LINESTRING (137.257495 37.432271, 137.2578724 37.4326017)",2.0,40,,,,
1281130385,1281135223,0,1238051169,tertiary,,False,,True,101.77240016951586,"LINESTRING (137.257495 37.432271, 137.2567361 37.4329598)",2.0,50,,,,
1281130398,11491066522,0,112770925,unclassified,,False,,False,32.254632708762,"LINESTRING (137.2976258 37.4612058, 137.2976384 37.4614957)",,,,,,
1281130398,1281081610,0,112772463,unclassified,,False,,True,416.72991181057614,"LINESTRING (137.2976258 37.4612058, 137.296789 37.457571)",,,,,,
1281130398,8697067148,0,938806221,unclassified,,False,,False,129.79903237036706,"LINESTRING (137.2976258 37.4612058, 137.2964671 37.4618338)",,,,,,
1281130408,1281133635,0,112771189,unclassified,,False,,True,147.33453938237565,"LINESTRING (137.2892394 37.444288, 137.2876349 37.4439235)",,,,,,
1281130408,1281085515,0,112770502,unclassified,,False,,True,51.492778098774906,"LINESTRING (137.2892394 37.444288, 137.289417 37.4447263)",,,,,,
1281130408,1281109910,0,112771310,unclassified,,False,,True,71.84822026518304,"LINESTRING (137.2892394 37.444288, 137.2891347 37.4436483)",,,,,,
1281130419,1281076009,0,112770554,unclassified,,False,,True,165.3926488369429,"LINESTRING (137.252031 37.429384, 137.250643 37.4302953)",,,,,,
1281130419,1281138201,0,112772409,unclassified,,False,,False,116.96631021941404,"LINESTRING (137.252031 37.429384, 137.2530509 37.4287217)",,,,,,
1281130419,1281108903,0,112773966,residential,,False,,False,67.58796243570202,"LINESTRING (137.252031 37.429384, 137.2525446 37.4298341)",,,,,,
1281130444,1281144347,0,112771322,secondary,高屋出田線,False,285,False,169.74157141826774,"LINESTRING (137.2554835 37.4620972, 137.2555046 37.4605714)",2.0,,,,,
1281130444,1281079301,0,112771322,secondary,高屋出田線,False,285,True,1232.220297326125,"LINESTRING (137.2554835 37.4620972, 137.2452463 37.4685894)",2.0,,,,,
1281130444,1281081264,0,112771798,unclassified,,False,,False,214.871367598372,"LINESTRING (137.2554835 37.4620972, 137.2578989 37.4618584)",,,,,,
1281130542,10874967678,0,112770763,tertiary,,False,,False,22.79279498756272,"LINESTRING (137.2729537 37.4413217, 137.2729298 37.4415258)",,,,,,
1281130542,10874967681,0,112773196,tertiary,,False,,True,124.43616298936678,"LINESTRING (137.2729537 37.4413217, 137.271559 37.4411602)",2.0,,,,,
1281130542,10874967674,0,880042047,tertiary,,False,,False,100.64814626852151,"LINESTRING (137.2729537 37.4413217, 137.2740865 37.4414161)",2.0,,,,,
1281130587,1281133802,0,"[1238085170, 112774075]",trunk,国道249号,False,249,True,113.68418775204977,"LINESTRING (137.233478 37.4015233, 137.2336052 37.4025372)",2.0,60,,,,
1281130587,1281096479,0,"[112771880, 1238085171]",tertiary,,False,,False,175.76869872045194,"LINESTRING (137.233478 37.4015233, 137.2352367 37.4022627)",2.0,40,,,,
1281130587,1281071478,0,"[112772882, 1238085172]",primary,珠洲穴水線,False,26,False,88.31361778515493,"LINESTRING (137.233478 37.4015233, 137.2325892 37.4011597)",2.0,40,,,,
1281130587,11486093969,0,"[1238085173, 112773983]",trunk,国道249号,False,249,False,257.0695278903527,"LINESTRING (137.233478 37.4015233, 137.2345537 37.3993946)",2.0,60,,,,
1281130615,11493023529,0,112772886,residential,,False,,True,39.19631790903148,"LINESTRING (137.2451685 37.4234502, 137.2450371 37.4231135)",,,,,,
1281130615,11492068257,0,112774925,residential,,False,,True,20.30183709866425,"LINESTRING (137.2451685 37.4234502, 137.2453717 37.4233648)",,,,,,
1281130615,1281141928,0,112774925,residential,,False,,False,40.50881540963745,"LINESTRING (137.2451685 37.4234502, 137.2447837 37.4236465)",,,,,,
1281130615,1281085282,0,112774996,residential,,False,,False,57.29463912409294,"LINESTRING (137.2451685 37.4234502, 137.245621 37.4237579)",,,,,,
1281130640,11486600665,0,112771329,trunk,国道249号,False,249,False,393.8908451573179,"LINESTRING (137.168005 37.5022335, 137.1724425 37.5020546)",2.0,,,,,
1281130640,1281104851,0,112771329,trunk,国道249号,False,249,True,1058.5113393730446,"LINESTRING (137.168005 37.5022335, 137.1563805 37.5003006)",2.0,,,,,
1281130640,1281074760,0,"[112771001, 112773722]",unclassified,,False,,True,1576.1812336482026,"LINESTRING (137.168005 37.5022335, 137.1550469 37.4975863)",,,,,,
1281130687,1281109895,0,112771913,unclassified,,False,,True,185.401428423316,"LINESTRING (137.3022588 37.4622753, 137.3040567 37.4631151)",,,,,,
1281130687,11491052903,0,112772461,unclassified,,False,,False,42.33177673812384,"LINESTRING (137.3022588 37.4622753, 137.3024024 37.461919)",,,,,,
1281130687,1281083897,0,112773981,unclassified,,False,,False,570.4519236503204,"LINESTRING (137.3022588 37.4622753, 137.2989853 37.4653333)",,,,,,
1281130696,1281138389,0,"[112771995, 112770766]",residential,,False,,"[False, True]",273.02527298858894,"LINESTRING (137.259804 37.454875, 137.2598114 37.4573102)",,,,,,
1281130696,1281136821,0,112771572,residential,,False,,False,297.482850334621,"LINESTRING (137.259804 37.454875, 137.2620808 37.453356)",,,,,,
1281130696,1281083768,0,112772706,residential,,False,,False,73.26321151213193,"LINESTRING (137.259804 37.454875, 137.2590479 37.454692)",,,,,,
1281130891,4598076224,0,880042050,tertiary,,False,,True,3.161088389664686,"LINESTRING (137.2948306 37.4446758, 137.2947956 37.4446818)",2.0,,,,,
1281130891,1281136583,0,112770602,primary,蛸島港線,False,12;28,True,93.11761070829668,"LINESTRING (137.2948306 37.4446758, 137.2958497 37.444461)",2.0,,,,,
1281130891,10874967930,0,880042052,primary,蛸島港線,False,12;28,False,131.79048377823267,"LINESTRING (137.2948306 37.4446758, 137.2949173 37.4458571)",2.0,40,,,,
1281130896,1281125352,0,112771897,unclassified,,False,,False,189.22635058162604,"LINESTRING (137.1667703 37.480944, 137.1660001 37.4823284)",,,,,,
1281130896,1281096177,0,"[112773200, 1237827018, 1237827019]",unclassified,,False,,False,773.9711275164124,"LINESTRING (137.1667703 37.480944, 137.1709904 37.4791024)",,,yes,,,
1281130896,1281103271,0,"[1237827016, 112774900, 1237827015]",unclassified,,False,,False,594.6118729191408,"LINESTRING (137.1667703 37.480944, 137.1651609 37.476379)",,,yes,,,
1281130896,11489645869,0,"[112771516, 1237827020, 1237827021]",unclassified,,False,,False,489.6910135311505,"LINESTRING (137.1667703 37.480944, 137.1701982 37.4787847)",,,yes,,,
1281130920,1281137018,0,112771857,unclassified,,False,,True,35.67996484537233,"LINESTRING (137.2257245 37.4968573, 137.225867 37.496557)",,,,,,
1281130920,1281069919,0,"[112770604, 112772405]",unclassified,,False,,False,436.7218760598152,"LINESTRING (137.2257245 37.4968573, 137.2224813 37.495329)",,,,,,
1281130920,1281082401,0,"[112772081, 112772500, 112772949, 112774999, 112774394]",unclassified,,False,,"[False, True]",2128.3201562299064,"LINESTRING (137.2257245 37.4968573, 137.2168738 37.5083895)",,,,,,
1281130971,1281140270,0,112770638,tertiary,,False,,True,15.41909544064107,"LINESTRING (137.334826 37.448778, 137.335 37.4487659)",2.0,,,,,
1281130971,1281070598,0,"[1237216640, 112771323, 112771804]",tertiary,,False,,False,820.41166404773,"LINESTRING (137.334826 37.448778, 137.325593 37.4492981)",2.0,,,,,
1281130971,1281140038,0,"[112773976, 112775006]",unclassified,,False,,True,963.0502087209492,"LINESTRING (137.334826 37.448778, 137.3296139 37.4553141)",,,,,,
1281131303,11493392581,0,112773999,unclassified,,False,,False,1.7227727980726475,"LINESTRING (137.2931136 37.445746, 137.2931331 37.4457466)",,,,,,
1281131303,1281146049,0,112772485,unclassified,,False,,False,118.63005544277658,"LINESTRING (137.2931136 37.445746, 137.2932257 37.4446858)",,,,,,
1281131303,1281134535,0,112773517,unclassified,,False,,True,80.6462128333624,"LINESTRING (137.2931136 37.445746, 137.2922144 37.445843)",,,,,,
1281131337,1281104006,0,"[112771684, 112773061]",unclassified,,False,,False,416.4160498959768,"LINESTRING (137.2634658 37.4470466, 137.2599727 37.4446104)",,,,,,
1281131337,1281141383,0,112773359,trunk,国道249号,False,249,False,184.54256513646615,"LINESTRING (137.2634658 37.4470466, 137.2641897 37.4454903)",2.0,40,,,,
1281131337,1281136858,0,112773359,trunk,国道249号,False,249,True,419.449914761688,"LINESTRING (137.2634658 37.4470466, 137.2608207 37.4501162)",2.0,40,,,,
1281131370,1281148941,0,"[112770888, 112774290, 112772154]",unclassified,,False,,True,195.4898829777456,"LINESTRING (137.3425361 37.4700152, 137.3417954 37.4689457)",,,,,,
1281131370,1281148941,1,"[112772234, 112773445]",tertiary,,False,,False,137.5382110277059,"LINESTRING (137.3425361 37.4700152, 137.3417954 37.4689457)",,,,,,
1281131370,1281092287,0,112773708,tertiary,,False,,True,67.42969313512384,"LINESTRING (137.3425361 37.4700152, 137.3430794 37.4704361)",,,,,,
1281131384,1281135676,0,112770776,unclassified,,False,,False,286.1469276604751,"LINESTRING (137.3348698 37.4761473, 137.3376587 37.4774602)",,,,,,
1281131454,1281088828,0,112772067,unclassified,,False,,False,23.406207638422156,"LINESTRING (137.2591009 37.4356554, 137.2590134 37.4358541)",,,,,,
1281131454,1281071076,0,112773468,trunk,国道249号,False,249,False,126.04933834765085,"LINESTRING (137.2591009 37.4356554, 137.2582714 37.4347328)",2.0,50,,,,
1281131454,1281133882,0,112774609,residential,,False,,True,40.11871236452081,"LINESTRING (137.2591009 37.4356554, 137.2592715 37.435321)",,,,,,
1281131454,1281069706,0,"[1238200625, 112773468]",trunk,国道249号,False,249,True,199.0951283979957,"LINESTRING (137.2591009 37.4356554, 137.2607075 37.4369033)",2.0,50,,,,
1281131496,11492114112,0,112774012,unclassified,,False,,False,37.97608144020769,"LINESTRING (137.2403646 37.4034784, 137.2399351 37.4034681)",,,,,,
1281131496,1281088895,0,112774012,unclassified,,False,,True,61.44079218121111,"LINESTRING (137.2403646 37.4034784, 137.2410598 37.4034907)",,,,,,
1281131496,11492114122,0,1237314395,unclassified,,False,,False,86.55220689801804,"LINESTRING (137.2403646 37.4034784, 137.2402753 37.4027039)",,,,,,
1281131503,1281092664,0,1250108295,unclassified,,False,,True,456.2122275188528,"LINESTRING (137.1756489 37.3958472, 137.1776138 37.3926129)",,,,,,
1281131538,1281083686,0,"[112773217, 112771148]",unclassified,,False,,True,437.9930947119088,"LINESTRING (137.2346687 37.4173891, 137.230122 37.41837)",,,,,,
1281131538,1281135144,0,112773733,tertiary,旧若山上戸線,False,,False,245.80659727207515,"LINESTRING (137.2346687 37.4173891, 137.2372891 37.4171295)",2.0,,,,,
1281131538,1281082512,0,112773733,tertiary,旧若山上戸線,False,,True,626.8560676744472,"LINESTRING (137.2346687 37.4173891, 137.228471 37.419298)",2.0,,,,,
1281131571,1281071040,0,112771933,tertiary,,False,,False,505.7330941080194,"LINESTRING (137.2168042 37.3799015, 137.2144039 37.3759383)",,,,,,
1281131571,1281071040,1,"[1236923329, 1236923330, 112772080, 1238044496, 1238044497, 112774645]",unclassified,,False,,"[False, True]",775.9736807895466,"LINESTRING (137.2168042 37.3799015, 137.2144039 37.3759383)",,,yes,,,
1281131571,1281085854,0,112771933,tertiary,,False,,True,2055.410168169699,"LINESTRING (137.2168042 37.3799015, 137.2328902 37.3867339)",,,,,,
1281131596,1281076828,0,112772249,residential,,False,,False,114.19624153100858,"LINESTRING (137.3152485 37.4907558, 137.314314 37.490604)",,,,,,
1281131596,11491204717,0,"[112774865, 112773374]",residential,,False,,False,84.77127163662941,"LINESTRING (137.3152485 37.4907558, 137.3151125 37.4900026)",,,,,,
1281131596,1281083779,0,112774865,residential,,False,,True,141.30670699906997,"LINESTRING (137.3152485 37.4907558, 137.3166751 37.4909537)",,,,,,
1281131607,1281146768,0,112774699,tertiary,,False,,True,306.38855947017095,"LINESTRING (137.2628273 37.4297913, 137.2605304 37.4315871)",2.0,,,,,
1281132317,11491085502,0,112772446,unclassified,,False,,False,726.9046802625845,"LINESTRING (137.343897 37.515012, 137.339877 37.5122249)",,,,,,
1281132359,1281099460,0,112774238,tertiary,,False,,True,22.73530063017397,"LINESTRING (137.2693837 37.4454613, 137.2696297 37.4455218)",,,,,,
1281132359,1281075503,0,112770388,unclassified,,False,,True,225.85472821637205,"LINESTRING (137.2693837 37.4454613, 137.2693251 37.4474851)",,,,,,
1281132359,1281148871,0,112772285,tertiary,,False,,True,716.5703459215365,"LINESTRING (137.2693837 37.4454613, 137.2636549 37.4494376)",2.0,,,,,
1281132359,1281084674,0,"[1238042220, 112773845]",tertiary,,False,,True,106.93959521531528,"LINESTRING (137.2693837 37.4454613, 137.2695809 37.4445124)",2.0,,,,,
1281133055,1281091554,0,937763955,unclassified,,False,,True,46.89644014027003,"LINESTRING (137.2946277 37.4655899, 137.295099 37.4654533)",,,,,,
1281133057,1281108204,0,112771311,trunk,大谷道路,False,249,False,239.87735652690608,"LINESTRING (137.2017807 37.4728982, 137.2039821 37.4716757)",2.0,,,,,
1281133057,1281087098,0,112771311,trunk,大谷道路,False,249,True,271.5019429568987,"LINESTRING (137.2017807 37.4728982, 137.1991105 37.4740906)",2.0,,,,,
1281133057,11491022113,0,1237193614,residential,,False,,True,267.0018724424592,"LINESTRING (137.2017807 37.4728982, 137.2004133 37.4746601)",,,,,,
1281133262,1281086905,0,1238503942,residential,,False,,False,104.92547093695774,"LINESTRING (137.3477208 37.5039921, 137.3485847 37.5035335)",,,,,,
1281133262,5265188508,0,1238503942,residential,,False,,True,27.808494986887265,"LINESTRING (137.3477208 37.5039921, 137.3474385 37.5041015)",,,,,,
1281133262,11506868442,0,1238706509,residential,,False,,False,68.64323367594487,"LINESTRING (137.3477208 37.5039921, 137.3484379 37.503796)",,,,,,
1281133374,1281075126,0,"[112771552, 112770915, 923272650, 923272651, 923281302, 923281303, 112773598]",secondary,上黒丸大谷線,False,272,False,1730.3876314493614,"LINESTRING (137.173534 37.4784404, 137.1701773 37.4919608)",2.0,,yes,,,
1281133374,1281128036,0,112771552,secondary,上黒丸大谷線,False,272,True,1238.256698327209,"LINESTRING (137.173534 37.4784404, 137.1655402 37.4706364)",2.0,,,,,
1281133374,1281096177,0,112772146,unclassified,,False,,True,278.3606578818086,"LINESTRING (137.173534 37.4784404, 137.1709904 37.4791024)",,,,,,
1281133374,8594375483,0,112773489,unclassified,,False,,False,408.3105102441455,"LINESTRING (137.173534 37.4784404, 137.1760015 37.4808075)",,,,,,
1281133396,1281088524,0,"[112771322, 1237185642, 1237185643]",secondary,高屋出田線,False,285,False,1907.5878246578156,"LINESTRING (137.224431 37.5146948, 137.2336045 37.5013107)",2.0,,yes,,,
1281133396,1281084620,0,"[1237186971, 1237186972]",primary,大谷狼煙飯田線,False,28,True,406.1260241342659,"LINESTRING (137.224431 37.5146948, 137.2204939 37.5130703)",2.0,40,,,,
1281133396,1281128791,0,1237186982,primary,大谷狼煙飯田線,False,28,False,755.2780932542055,"LINESTRING (137.224431 37.5146948, 137.2309234 37.5157493)",2.0,40,,,,
1281133435,11491670665,0,112771578,residential,,False,,True,4.763781953768082,"LINESTRING (137.3382334 37.4788981, 137.3382871 37.4788937)",,,,,,
1281133435,1281105737,0,112771578,residential,,False,,False,65.47488962516057,"LINESTRING (137.3382334 37.4788981, 137.3374936 37.4789294)",,,,,,
1281133435,1281072545,0,112773371,unclassified,,False,,False,41.59915665053554,"LINESTRING (137.3382334 37.4788981, 137.3382496 37.4792718)",,,,,,
1281133502,1281071586,0,112771765,unclassified,,False,,False,406.4941552806024,"LINESTRING (137.3224789 37.4618159, 137.3190004 37.4638695)",,,,,,
1281133502,1281069334,0,112773748,unclassified,,False,,False,167.8318467860589,"LINESTRING (137.3224789 37.4618159, 137.3233771 37.4605562)",,,,,,
1281133502,1281123075,0,"[112772219, 112773748, 112773692]",unclassified,,False,,"[False, True]",386.4749737622004,"LINESTRING (137.3224789 37.4618159, 137.3231821 37.4648536)",,,yes,,,
1281133535,11486217998,0,112771822,unclassified,,False,,False,66.56086562547361,"LINESTRING (137.1212531 37.4891454, 137.1211825 37.4885679)",,,,,,
1281133535,1281075924,0,112771822,unclassified,,False,,True,101.95798624633817,"LINESTRING (137.1212531 37.4891454, 137.1202959 37.4896275)",,,,,,
1281133535,11486218007,0,1236849965,unclassified,,False,,False,140.2496754774358,"LINESTRING (137.1212531 37.4891454, 137.1225192 37.4898676)",,,,,,
1281133551,11492079761,0,112773662,unclassified,,False,,True,16.798983406976525,"LINESTRING (137.2406091 37.408559, 137.240797 37.4085356)",,,,,,
1281133551,11492079745,0,112773015,unclassified,,False,,False,275.53939929282967,"LINESTRING (137.2406091 37.408559, 137.2375199 37.4089042)",,,,,,
1281133551,11492079744,0,112774854,unclassified,,False,,False,92.74688221770155,"LINESTRING (137.2406091 37.408559, 137.2405863 37.4077254)",,,,,,
1281133635,1281130408,0,112771189,unclassified,,False,,False,147.33453938237565,"LINESTRING (137.2876349 37.4439235, 137.2892394 37.444288)",,,,,,
1281133635,1281137925,0,112773514,unclassified,,False,,False,43.86418249169227,"LINESTRING (137.2876349 37.4439235, 137.2874784 37.4442979)",,,,,,
1281133635,1281079106,0,112775024,unclassified,,False,,True,71.68262732030242,"LINESTRING (137.2876349 37.4439235, 137.2878927 37.4433122)",,,,,,
1281133635,1281129718,0,112774398,unclassified,,False,,False,75.6576489032276,"LINESTRING (137.2876349 37.4439235, 137.2868506 37.4439425)",,,,,,
1281133650,1281141364,0,"[112770730, 112772708]",unclassified,,False,,True,134.31142679156346,"LINESTRING (137.0934794 37.471848, 137.093694 37.473033)",,,,,,
1281133650,1281071874,0,112771342,unclassified,,False,,True,416.4247769302588,"LINESTRING (137.0934794 37.471848, 137.09385 37.470921)",,,,,,
1281133650,1281081810,0,"[112771888, 112773958]",unclassified,,False,,True,370.7007080813898,"LINESTRING (137.0934794 37.471848, 137.0897898 37.4712823)",,,,,,
1281133795,11486488394,0,"[112771984, 112772553]",unclassified,,False,,False,1195.7970898169071,"LINESTRING (137.1683377 37.4472237, 137.1716046 37.440678)",,,,,,
1281133795,11489735500,0,"[112773350, 112773067, 112773754, 1237487324, 1237487325]","['secondary', 'unclassified']",若山上戸線,False,280,False,2524.500543544703,"LINESTRING (137.1683377 37.4472237, 137.1539077 37.4379317)",,,yes,,,
1281133795,1281088408,0,"[112772756, 1237487324, 112771741]",secondary,若山上戸線,False,280,True,745.3499164820278,"LINESTRING (137.1683377 37.4472237, 137.1686336 37.4526493)",,,yes,,,
1281133802,11492023295,0,112770881,unclassified,,False,,True,26.456907243810743,"LINESTRING (137.2336052 37.4025372, 137.2333326 37.4024912)",,,,,,
1281133802,1281130587,0,"[1238085170, 112774075]",trunk,国道249号,False,249,False,113.68418775204974,"LINESTRING (137.2336052 37.4025372, 137.233478 37.4015233)",2.0,60,,,,
1281133802,1281129707,0,112774075,trunk,国道249号,False,249,True,85.3027566323783,"LINESTRING (137.2336052 37.4025372, 137.2338221 37.4032847)",2.0,60,,,,
1281133882,1281131454,0,112774609,residential,,False,,False,40.11871236452081,"LINESTRING (137.2592715 37.435321, 137.2591009 37.4356554)",,,,,,
1281133882,1281138934,0,112770612,residential,,False,,False,188.21062289400967,"LINESTRING (137.2592715 37.435321, 137.2612415 37.4359238)",,,,,,
1281133882,1281144424,0,112774176,residential,,False,,True,44.42965871863086,"LINESTRING (137.2592715 37.435321, 137.2594458 37.4349468)",,,,,,
1281133886,4598077718,0,112772493,unclassified,,False,,False,38.7144650031317,"LINESTRING (137.2965789 37.4442805, 137.2967707 37.4445936)",,,,,,
1281133886,1281136583,0,112770602,primary,蛸島港線,False,12;28,False,67.59148292126801,"LINESTRING (137.2965789 37.4442805, 137.2958497 37.444461)",2.0,,,,,
1281133886,4598076242,0,112770602,primary,蛸島港線,False,12;28,True,54.23357058143946,"LINESTRING (137.2965789 37.4442805, 137.2971391 37.4440813)",2.0,,,,,
1281133937,1281129924,0,112771652,unclassified,,False,,True,60.00915332104069,"LINESTRING (137.2644361 37.4407488, 137.2645977 37.4402246)",,,,,,
1281133937,1281084417,0,112772753,unclassified,,False,,False,232.38031531472728,"LINESTRING (137.2644361 37.4407488, 137.264457 37.4428302)",,,,,,
1281133937,1281085231,0,112774439,unclassified,,False,,True,97.59370506220408,"LINESTRING (137.2644361 37.4407488, 137.263358 37.4405549)",,,,,,
1281133963,11486093915,0,112771550,unclassified,,False,,True,56.47638344246433,"LINESTRING (137.2379161 37.4026007, 137.2379636 37.4020942)",,,,,,
1281133963,11490323145,0,112771880,tertiary,,False,,True,46.21280356951612,"LINESTRING (137.2379161 37.4026007, 137.2373946 37.4025675)",2.0,40,,,,
1281133963,11486093928,0,1238051171,tertiary,,False,,False,38.8086589367805,"LINESTRING (137.2379161 37.4026007, 137.2383544 37.4026248)",2.0,,,,,
1281134016,4599325547,0,112772499,unclassified,,False,,False,69.6195315973668,"LINESTRING (137.2503975 37.4250589, 137.2496479 37.4252494)",,,,,,
1281134016,1281091172,0,112773055,tertiary,国道249号旧道,False,,True,218.35495046695783,"LINESTRING (137.2503975 37.4250589, 137.2514401 37.426831)",2.0,40,,,,
1281134016,1281080090,0,464870702,tertiary,国道249号旧道,False,,False,297.51485811034365,"LINESTRING (137.2503975 37.4250589, 137.2491916 37.4225621)",2.0,40,,,,
1281134163,1281143754,0,112772201,unclassified,,False,,True,467.5734974362923,"LINESTRING (137.1983062 37.4247029, 137.1956 37.423406)",,,,,,
1281134163,1281082512,0,112773733,tertiary,旧若山上戸線,False,,False,3629.17353818273,"LINESTRING (137.1983062 37.4247029, 137.228471 37.419298)",2.0,,,,,
