u,v,key,osmid,highway,oneway,reversed,length,bridge,name,ref,lanes,maxspeed,tunnel,width,est_width,access
1281121081,1281135676,0,112773724,unclassified,False,True,211.26585064208226,,,,,,,,,
1281121312,1281102512,0,"[926075752, 112771537, 926075751]",unclassified,False,False,121.20369539140358,yes,,,,,,,,
1281121312,1281081984,0,1237257484,primary,False,False,435.4826595671438,,折戸飯田線,52,2,,,,,
1281121312,1281087269,0,1237257484,primary,False,True,69.86889113670442,,折戸飯田線,52,2,,,,,
1281121438,11492079062,0,112772392,unclassified,False,False,55.12745344768528,,,,,,,,,
1281121438,1281136867,0,112773355,unclassified,False,True,105.1564038232685,,,,,,,,,
1281121438,1281079329,0,112773404,unclassified,False,False,33.385153449906426,,,,,,,,,
1281121478,1281093936,0,"[112771792, 112770835]",unclassified,False,"[False, True]",438.3138326790085,,,,,,,,,
1281121478,1281102585,0,"[112771592, 112774364]",unclassified,False,False,1464.3482981378972,,,,,,,,,
1281121478,11506868448,0,"[112773956, 112771848, 112771531, 112772719, 112773909]",unclassified,False,"[False, True]",1602.119871867476,,,,,,,,,
1281121552,1281081818,0,112771551,unclassified,False,False,59.87623155864069,,,,,,,,,
1281121552,1281073333,0,112773474,unclassified,False,True,272.4512052981268,,,,,,,,,
1281121552,1281111806,0,112774473,unclassified,False,True,457.6869855868302,,,,,,,,,
1281121644,1281106541,0,112770536,secondary,False,False,142.14325998955314,,粟津正院線,287,,,,,,
1281121644,1281074925,0,112770536,secondary,False,True,83.81493716796098,,粟津正院線,287,,,,,,
1281121644,1281141516,0,112773555,unclassified,False,False,284.627623279675,,,,,,,,,
1281121801,1281084186,0,112771695,unclassified,False,True,80.73556123674248,,,,,,,,,
1281121801,1281136835,0,"[880042049, 112770620, 112773446]",primary,False,False,332.73721437085936,yes,蛸島港線,12;28;52,2,50,,,,
1281121801,1281140899,0,"[880042049, 1237158695]",primary,False,True,157.86179784393178,,蛸島港線,12;28;52,2,50,,,,
1281121895,1281137426,0,112770429,unclassified,False,True,237.67015153818187,,,,,,,,,
1281121895,1281089783,0,112770854,unclassified,False,False,151.5727098169254,,,,,,,,,
1281121895,1281134535,0,112770955,unclassified,False,False,127.34670878174511,,,,,,,,,
1281122080,1281075091,0,1237186971,primary,False,True,72.87965581793547,,大谷狼煙飯田線,28,2,40,,,,
1281122080,1281075091,1,"[112770747, 112770446]",unclassified,False,False,244.37729175836813,,,,,,,,,
1281122080,1281082401,0,"[112773170, 112772238, 112771102]",unclassified,False,False,190.71453994250427,,,,,,,,,
1281122080,1281084620,0,1237186971,primary,False,False,795.3361392705234,,大谷狼煙飯田線,28,2,40,,,,
1281122141,1281085792,0,"[112771014, 112773031]",tertiary,False,False,147.84373640386588,,,,2,,,,,
1281122141,1281081981,0,112771615,tertiary,False,True,35.7252062530798,,,,2,,,,,
1281122141,1281088024,0,112773933,residential,False,True,213.67324778571418,,,,,,,,,
1281122213,1281130291,0,112770409,residential,False,True,197.74330771954953,,,,,,,,,
1281122213,1281085477,0,112771187,unclassified,False,True,248.71062608522942,,,,,,,,,
1281122213,1281106814,0,112773559,unclassified,False,False,420.3386768604787,,,,,,,,,
1281122923,1281143000,0,112770528,unclassified,False,False,208.58259248589283,,,,,,,,,
1281122923,1281084811,0,112774278,unclassified,False,False,391.65119799439816,,,,,,,,,
1281122923,1281146779,0,"[112771851, 112774708]",unclassified,False,True,382.9977922794568,,,,,,,,,
1281122977,1281145907,0,"[112774776, 112772314]",unclassified,False,False,532.8408322066668,,,,,,,,,
1281122977,1281079623,0,1237257484,primary,False,False,49.499900813397595,,折戸飯田線,52,2,,,,,
1281122977,1281090822,0,1237257484,primary,False,True,150.52440796968295,,折戸飯田線,52,2,,,,,
1281123075,1281133502,0,"[112773748, 112772219, 112773692]",unclassified,False,"[False, True]",386.4749737622004,yes,,,,,,,,
1281123075,11493787209,0,112774629,tertiary,False,False,56.65123368676066,,,,,,,,,
1281123075,1281074987,0,1237455446,unclassified,False,True,33.61722197692607,,,,,,,,,
1281123266,1281118528,0,112771618,tertiary,False,False,27.895779856734972,,,,2,,,,,
1281123266,10874967723,0,112771618,tertiary,False,True,120.1628511571554,,,,2,,,,,
1281123266,10874967723,1,1169519302,residential,False,False,196.45004913226586,,,,,,,,,
1281123668,1281075311,0,"[112773664, 112770893]",unclassified,False,False,1926.7853416102384,,,,,,,,,
1281123715,1281084993,0,112770768,unclassified,False,True,45.577869890231604,,,,,,,,,
1281123715,1281089364,0,1237259534,trunk,False,True,47.12601152436504,,国道249号,249,2,40,,,,
1281123715,1281098092,0,"[1237259655, 112772744, 1237259656, 1237259534, 1237259535]",trunk,False,False,984.8968458874982,,国道249号,249,2,40,,,,
1281123715,1281096958,0,"[1342613772, 1237611527]",trunk,False,True,1310.622404155428,,"['国道249号', '国道249号仮設迂回路']",249,2,40,,,,permit
1281123728,1281074765,0,112772401,unclassified,False,False,233.65775027476326,,,,,,,,,
1281123728,1281081810,0,734388091,trunk,False,False,249.92966449760047,,国道249号,249,2,40,,,,
1281124165,11491968336,0,112771326,unclassified,False,True,384.0556360017358,,,,,,,,,
1281124165,11491968279,0,112772261,tertiary,False,True,277.3510385348241,,,,2,,,,,
1281124165,1281138236,0,112773363,unclassified,False,False,182.4774292937571,,,,,,,,,
1281124219,4598038965,0,112773175,residential,False,False,15.486506032402781,,,,,,,,,
1281124219,1281147242,0,112771423,unclassified,False,False,52.29846913133198,,,,,,,,,
1281124219,10874967877,0,112771674,unclassified,False,False,51.78550793897858,,,,,,,,,
1281124219,10874967881,0,464721095,residential,False,False,78.6323947155571,,,,,,,,,
1281124307,1281143564,0,112772229,unclassified,False,True,58.22502942813008,,,,,,,,,
1281124307,11486093782,0,1236837210,unclassified,False,False,44.87615762596516,,,,,,,,,
1281124307,11486093779,0,1236837210,unclassified,False,True,24.71932424242779,,,,,,,,,
1281124475,1281097651,0,112772157,residential,False,True,33.30596773565472,,,,,,,,,
1281124475,1281146589,0,112773343,residential,False,False,195.54552163463518,,,,,,,,,
1281124475,1281143890,0,464726853,primary,False,False,163.57750280004632,,大谷狼煙飯田線,28,2,,,,,
1281124475,11492594315,0,464726853,primary,False,True,106.11023772150044,,大谷狼煙飯田線,28,2,,,,,
1281124494,1281110519,0,112772110,primary,False,False,51.27767502337743,,珠洲里線,40,2,,,,,
1281124494,1281088235,0,112772110,primary,False,True,199.31783539462958,,珠洲里線,40,2,,,,,
1281124494,1281093786,0,112773823,unclassified,False,True,968.989336219733,,,,,,,,,
1281124739,1281143426,0,112771618,tertiary,False,False,76.94982057871886,,,,2,,,,,
1281124739,4598153283,0,464735187,tertiary,False,True,153.013214527395,,,,2,,,,,
1281124739,10874967698,0,880042047,tertiary,False,True,38.65431072552921,,,,2,,,,,
1281124786,1281113912,0,112774753,unclassified,False,False,181.72741969676653,,,,,,,,,
1281124786,1281096879,0,112771520,unclassified,False,False,476.8546458957913,,,,,,,,,
1281124786,1281135676,0,112773927,unclassified,False,False,302.33468690382983,,,,,,,,,
1281124997,1281087084,0,112773253,unclassified,False,True,297.2175472842432,,,,,,,,,
1281124997,1281081435,0,112773665,unclassified,False,False,541.3500171775765,,,,,,,,,
1281124997,1281071850,0,"[112773832, 112770682, 112774635, 112774132]","['unclassified', 'residential']",False,"[False, True]",1058.6225265214593,,,,,,,,,
1281125334,1281097762,0,"[112771289, 112772045]",unclassified,False,"[False, True]",1003.9277909568785,,,,,,,,,
1281125334,1281142307,0,112771289,unclassified,False,True,213.2270935659849,,,,,,,,,
1281125334,11489728487,0,1237127853,residential,False,False,65.4006064617347,,,,,,,,,
1281125352,1281075790,0,"[112771090, 112773581]",unclassified,False,True,367.1943819933237,,,,,,,,,
1281125352,1281130896,0,112771897,unclassified,False,True,189.226350581626,,,,,,,,,
1281125352,1281076491,0,"[112772042, 112773967]",unclassified,False,False,1093.1610376198184,,,,,,,,,
1281125382,1281084776,0,112770547,unclassified,False,True,102.78760283620899,,,,,,,,,
1281125382,1281116160,0,112770887,residential,False,True,153.49387041990815,,,,,,,,,
1281125382,1281130291,0,112772385,unclassified,False,False,242.6425817207927,,,,,,,,,
1281125752,1281110656,0,112771205,residential,False,False,188.16974127574844,,,,,,,,,
1281125752,1281143310,0,112774932,residential,False,True,69.05249975814652,,,,,,,,,
1281125752,11491085502,0,1237200596,residential,False,True,191.9542270004013,,,,,,,,,
1281125857,1281069792,0,"[112771914, 112774955]",residential,False,False,401.56405757983987,,,,,,,,,
1281125857,1281070506,0,112774481,primary,False,False,193.61108348606533,,珠洲道路,26,2,60,,,,
1281125857,1281140647,0,112774481,primary,False,True,295.5509073686619,,珠洲道路,26,2,60,,,,
1281125867,11491204712,0,"[112773181, 112771733]",residential,False,"[False, True]",124.80482512090742,,,,,,,,,
1281125867,1281120694,0,112774346,secondary,False,False,140.85187312143833,,大屋杉山線,279,,,,,,
1281125867,1281084289,0,"[112771241, 112774346]","['secondary', 'unclassified']",False,True,198.23878415268135,,大屋杉山線,279,,,,,,
1281126071,1281106683,0,112774626,tertiary,False,False,460.80545685192914,,,,2,,,,,
1281126071,1281092638,0,544702434,primary,False,False,213.55635363531815,,大谷狼煙飯田線,28,2,,,,,
1281126071,1281088847,0,544702434,primary,False,True,185.21660595710114,,大谷狼煙飯田線,28,2,,,,,
1281126205,1281080920,0,112773365,unclassified,False,False,64.86563142679232,,,,,,,,,
1281126205,1281080683,0,"[112772019, 112773781, 112771830]",unclassified,False,False,186.6683792894396,,,,,,,,,
1281126205,1281093397,0,112773781,unclassified,False,True,82.22118402266483,,,,,,,,,
1281126546,12193918084,0,112771322,secondary,False,True,32.59799610027102,,高屋出田線,285,2,,,,,
1281126546,1281087138,0,112772285,tertiary,False,False,64.8569112338886,,,,2,,,,,
1281126546,1281083131,0,1237526917,secondary,False,False,48.402120489240374,,高屋出田線,285,2,,,,,
1281126722,8594055342,0,112771943,unclassified,False,True,35.50194417460736,,,,,,,,,
1281126722,11491328120,0,112773053,unclassified,False,False,86.7493619543944,,,,,,,,,
1281126722,1281139759,0,926073085,residential,False,False,107.00207008462344,,,,,,,,,
1281126968,1281083039,0,"[544691243, 112771651, 112772564, 1238308583]",unclassified,False,"[False, True]",842.7199924461837,,,,,,,,,
1281126968,1281072038,0,"[112772248, 112770577, 112774738, 112771881]",residential,False,"[False, True]",737.2388464263997,yes,,,,,,,,
1281126968,1281090120,0,112773719,unclassified,False,False,145.43309060117772,,,,,,,,,
1281127225,1281138423,0,112770742,unclassified,False,True,121.1009308967279,,,,,,,,,
1281127225,11492079744,0,"[112772740, 112774854]",unclassified,False,True,243.1735881009576,,,,,,,,,
1281127225,11490323148,0,"[112771996, 112774063]",residential,False,True,272.3211500520465,,,,,,,,,
1281127364,1281083863,0,112771899,residential,False,False,152.6245942695415,,,,,,,,,
1281127364,1281084740,0,112770406,tertiary,False,False,95.85629599157517,,国道249号旧道,,2,40,,,,
1281127364,1281073678,0,112770406,tertiary,False,True,312.2298089462751,,国道249号旧道,,2,40,,,,
1281127732,11496013080,0,112771541,unclassified,False,True,9.017692273708878,,,,,,,,,
1281127732,1281109491,0,"[112772689, 112771179, 112773468]",trunk,False,"[False, True]",709.1018307484975,yes,国道249号,249,2,50,,,,
1281127732,9864719202,0,112773468,trunk,False,True,60.09756634711101,,国道249号,249,2,50,,,,
1281127732,11496013081,0,1237670304,unclassified,False,True,194.99546741064603,,,,,,,,,
1281127764,1281087365,0,"[112772452, 112772911]",residential,False,True,302.6404146200551,,,,,,,,,
1281127764,1281097311,0,1237186982,primary,False,False,48.00155949299407,,大谷狼煙飯田線,28,2,40,,,,
1281127764,1281128791,0,1237186982,primary,False,True,110.00061921907006,,大谷狼煙飯田線,28,2,40,,,,
1281127771,1281137168,0,"[737900694, 737900693, 112770830]",unclassified,False,False,57.361235967546435,yes,,,,,,,,
1281127771,1281083395,0,112770830,unclassified,False,True,63.8148861846612,,,,,,,,,
1281127771,5106582130,0,524809100,unclassified,False,True,288.51106012791365,,,,,,,,,
1281127851,1281081610,0,112770608,unclassified,False,False,6.11054767404268,,,,,,,,,
1281127851,1281111248,0,112770665,unclassified,False,True,568.0681605134291,,,,,,,,,
1281127851,1281140282,0,112772974,unclassified,False,True,508.9890468303123,,,,,,,,,
1281127851,11490997831,0,1237189322,unclassified,False,False,126.26469616693089,,,,,,,,,
1281127880,1281088895,0,112772654,unclassified,False,False,66.69049307921598,,,,,,,,,
1281127880,1281138020,0,112773008,tertiary,False,False,93.78088165996684,,国道249号旧道,,2,40,,,,
1281127880,1281069311,0,112773008,tertiary,False,True,56.926021863338164,,国道249号旧道,,2,40,,,,
1281127924,1281109708,0,"[112773538, 112772853]",unclassified,False,False,231.6679713560673,,,,,,,,,
1281127924,1281094475,0,1237202650,primary,False,False,137.84834919861916,,大谷狼煙飯田線,28,2,40,,,,
1281127924,1281092753,0,1237202650,primary,False,True,178.2442896819187,,大谷狼煙飯田線,28,2,40,,,,
1281128036,1281133374,0,112771552,secondary,False,False,1238.256698327209,,上黒丸大谷線,272,2,,,,,
1281128036,1281142175,0,112771552,secondary,False,True,344.7242264097794,,上黒丸大谷線,272,2,,,,,
1281128036,1281084063,0,"[1237124050, 112772639]",unclassified,False,True,329.42528700177724,,,,,,,,,
1281128066,1281084012,0,112772954,residential,False,False,36.19904349629237,,,,,,,,,
1281128066,1281107810,0,112773678,residential,False,True,80.86830583563689,,,,,,,,,
1281128066,1281088723,0,112770260,residential,False,False,117.10348085560845,,,,,,,,,
1281128145,1281134688,0,1237257484,primary,False,False,51.99384084381954,,折戸飯田線,52,2,,,,,
1281128145,11491352001,0,1237257484,primary,False,True,42.23015669411698,,折戸飯田線,52,2,,,,,
1281128145,11491351998,0,1237234326,primary_link,False,False,51.15552271631023,,,,,,,,,
1281128350,1281087570,0,112773301,tertiary,False,False,669.0999517716847,,,,2,,,,,
1281128350,1281088443,0,112773301,tertiary,False,True,525.0659147443924,,,,2,,,,,
1281128350,1281101445,0,1021824649,tertiary,False,True,792.1030190876445,,,,2,,,,,
1281128465,1281146897,0,112770568,unclassified,False,True,500.43947920748053,,,,,,,,,
1281128465,1281093795,0,"[112772128, 112773807, 112770550, 112771030, 112771644]",unclassified,False,"[False, True]",2576.5752532396573,,,,,,,,,
1281128465,1281070506,0,"[112771721, 112773858, 112773782]",unclassified,False,"[False, True]",864.2403874823863,,,,,,,,,
1281128529,1281147360,0,112771704,residential,False,True,259.54338668382826,,,,,,,,,
1281128574,3762907343,0,112774481,primary,False,False,196.94076240623966,,珠洲道路,26,2,60,,,,
1281128574,3762907343,1,112774623,unclassified,False,True,217.3463560876506,,,,,,,,,
1281128574,1281137439,0,112774481,primary,False,True,107.54437522506647,,珠洲道路,26,2,60,,,,
1281128791,1281087605,0,"[112771264, 112774381, 112773326, 112772757, 112771480]",unclassified,False,"[False, True]",2538.6848963158686,,,,,,,,,
1281128791,1281127764,0,1237186982,primary,False,False,110.00061921907006,,大谷狼煙飯田線,28,2,40,,,,
1281128791,1281133396,0,1237186982,primary,False,True,755.2780932542055,,大谷狼煙飯田線,28,2,40,,,,
1281128879,1281075311,0,"[112771856, 112774934]",unclassified,False,"[False, True]",103.59521019035301,yes,,,,,,,,
1281128879,1281118651,0,112772882,primary,False,False,1471.6926667163136,,珠洲穴水線,26,2,40,,,,
1281128879,11491685877,0,112772882,primary,False,True,368.55230430920597,,珠洲穴水線,26,2,40,,,,
1281129004,1281076318,0,112771521,primary,False,False,100.45980251343673,,珠洲穴水線,26,2,,,,,
1281129004,1281071904,0,"[112771521, 112772421, 112773428, 112773822, 112771743]",primary,False,True,3245.8069449120203,yes,珠洲穴水線,26,2,,yes,,,
1281129004,1281135306,0,112773083,unclassified,False,True,556.6032833379383,,,,,,,,,
1281129029,11491968283,0,112772261,tertiary,False,False,318.71209997797246,,,,2,,,,,
1281129029,1281085964,0,112772476,trunk,False,False,153.64301288509637,,国道249号,249,2,60,,,,
1281129029,1281148194,0,112774719,tertiary,False,True,196.589586662226,,,,2,,,,,
1281129029,11486093969,0,"[112770455, 112773983, 1238098175]",trunk,False,True,187.63604602075443,yes,国道249号,249,2,60,,,,
1281129195,1281084412,0,112773387,unclassified,False,False,80.42853830775138,,,,,,,,,
1281129288,11491487000,0,112771143,unclassified,False,False,234.72584380877436,,,,,,,,,
1281129288,1281090321,0,112771143,unclassified,False,True,290.327357899186,,,,,,,,,
1281129288,1281138195,0,1237248816,residential,False,False,363.6622331292348,,,,,,,,,
1281129707,11492023291,0,112772076,unclassified,False,False,114.23118570112334,,,,,,,,,
1281129707,1281133802,0,112774075,trunk,False,False,85.3027566323783,,国道249号,249,2,60,,,,
1281129707,1281085123,0,112774075,trunk,False,True,175.71719745960323,,国道249号,249,2,60,,,,
1281129718,1281137925,0,112771095,tertiary,False,False,68.07022275161458,,,,2,,,,,
1281129718,11484357922,0,"[112771618, 112773525, 112771095]",tertiary,False,True,36.779399579094324,yes,,,2,,,,,
1281129718,1281133635,0,112774398,unclassified,False,True,75.6576489032276,,,,,,,,,
1281129721,11486761088,0,112774711,unclassified,False,False,28.61030084511918,,,,,,,,,
1281129721,5938306234,0,628961099,unclassified,False,False,57.82812999119759,,,,,,,,,
1281129721,1281072040,0,112774711,unclassified,False,True,208.85989443723358,,,,,,,,,
1281129924,1281092472,0,112770357,unclassified,False,True,97.93477283041945,,,,,,,,,
1281129924,1281133937,0,112771652,unclassified,False,False,60.00915332104069,,,,,,,,,
1281129924,1281106166,0,112774409,unclassified,False,False,42.153155436232424,,,,,,,,,
1281130007,1281146765,0,112770792,secondary,False,False,229.5499077018118,,大屋杉山線,279,,,,,,
1281130007,1281080203,0,112770792,secondary,False,True,107.91087191626512,,大屋杉山線,279,,,,,,
1281130007,1281069976,0,112770876,unclassified,False,True,83.44181599654995,,,,,,,,,
1281130066,4598361981,0,112774407,unclassified,False,False,91.64513614774418,,,,,,,,,
1281130066,1281071076,0,112775042,unclassified,False,True,82.21776892872529,,,,,,,,,
1281130066,1281088828,0,112773032,unclassified,False,True,135.58417946348268,,,,,,,,,
1281130066,4598361983,0,464760925,residential,False,True,91.98728177440572,,,,,,,,,
1281130168,1281073422,0,112770700,unclassified,False,True,539.8755484671952,,,,,,,,,
1281130168,1281144305,0,112774915,unclassified,False,False,177.31486353404756,,,,,,,,,
1281130168,11491066493,0,112775032,unclassified,False,True,70.59828920474098,,,,,,,,,
1281130254,1281141441,0,112772159,tertiary,False,True,38.178879120324126,,国道249号旧道,,2,40,,,,
1281130254,1281138201,0,112772409,unclassified,False,True,31.04770300782149,,,,,,,,,
1281130254,11487124457,0,"[112773055, 112772859, 112772159]",tertiary,False,"[False, True]",102.76098611172489,yes,国道249号旧道,,2,40,,,,
1281130286,1281076960,0,1180971037,residential,False,True,227.57991435212546,,,,,,,,,
1281130291,1281122213,0,112770409,residential,False,False,197.74330771954956,,,,,,,,,
1281130291,1281125382,0,112772385,unclassified,False,True,242.64258172079275,,,,,,,,,
1281130291,1281138272,0,112774110,unclassified,False,False,96.66863097964645,,,,,,,,,
1281130385,1281082669,0,112772159,tertiary,False,False,62.56901549654983,,国道249号旧道,,2,40,,,,
1281130385,4049897265,0,464760937,tertiary,False,True,49.625931396170344,,国道249号旧道,,2,40,,,,
1281130385,1281135223,0,1238051169,tertiary,False,True,101.77240016951586,,,,2,50,,,,
1281130398,11491066522,0,112770925,unclassified,False,False,32.254632708761996,,,,,,,,,
1281130398,1281081610,0,112772463,unclassified,False,True,416.72991181057614,,,,,,,,,
1281130398,8697067148,0,938806221,unclassified,False,False,129.79903237036706,,,,,,,,,
1281130408,1281133635,0,112771189,unclassified,False,True,147.33453938237565,,,,,,,,,
1281130408,1281085515,0,112770502,unclassified,False,True,51.492778098774906,,,,,,,,,
1281130408,1281109910,0,112771310,unclassified,False,True,71.84822026518304,,,,,,,,,
1281130419,1281076009,0,112770554,unclassified,False,True,165.3926488369429,,,,,,,,,
1281130419,1281138201,0,112772409,unclassified,False,False,116.96631021941403,,,,,,,,,
1281130419,1281108903,0,112773966,residential,False,False,67.58796243570202,,,,,,,,,
1281130444,1281144347,0,112771322,secondary,False,False,169.74157141826774,,高屋出田線,285,2,,,,,
1281130444,1281079301,0,112771322,secondary,False,True,1232.2202973261253,,高屋出田線,285,2,,,,,
1281130444,1281081264,0,112771798,unclassified,False,False,214.871367598372,,,,,,,,,
1281130542,10874967678,0,112770763,tertiary,False,False,22.79279498756272,,,,,,,,,
1281130542,10874967681,0,112773196,tertiary,False,True,124.43616298936678,,,,2,,,,,
1281130542,10874967674,0,880042047,tertiary,False,False,100.64814626852153,,,,2,,,,,
1281130587,1281133802,0,"[1238085170, 112774075]",trunk,False,True,113.68418775204975,,国道249号,249,2,60,,,,
1281130587,1281096479,0,"[112771880, 1238085171]",tertiary,False,False,175.76869872045194,,,,2,40,,,,
1281130587,1281071478,0,"[112772882, 1238085172]",primary,False,False,88.31361778515493,,珠洲穴水線,26,2,40,,,,
1281130587,11486093969,0,"[1238085173, 112773983]",trunk,False,False,257.0695278903527,,国道249号,249,2,60,,,,
1281130615,11493023529,0,112772886,residential,False,True,39.19631790903148,,,,,,,,,
1281130615,11492068257,0,112774925,residential,False,True,20.30183709866425,,,,,,,,,
1281130615,1281141928,0,112774925,residential,False,False,40.50881540963745,,,,,,,,,
1281130615,1281085282,0,112774996,residential,False,False,57.29463912409294,,,,,,,,,
1281130640,11486600665,0,112771329,trunk,False,False,393.8908451573179,,国道249号,249,2,,,,,
1281130640,1281104851,0,112771329,trunk,False,True,1058.5113393730446,,国道249号,249,2,,,,,
1281130640,1281074760,0,"[112771001, 112773722]",unclassified,False,True,1576.1812336482026,,,,,,,,,
1281130687,1281109895,0,112771913,unclassified,False,True,185.401428423316,,,,,,,,,
1281130687,11491052903,0,112772461,unclassified,False,False,42.33177673812384,,,,,,,,,
1281130687,1281083897,0,112773981,unclassified,False,False,570.4519236503204,,,,,,,,,
1281130696,1281138389,0,"[112771995, 112770766]",residential,False,"[False, True]",273.02527298858894,,,,,,,,,
1281130696,1281136821,0,112771572,residential,False,False,297.482850334621,,,,,,,,,
1281130696,1281083768,0,112772706,residential,False,False,73.26321151213193,,,,,,,,,
1281130891,4598076224,0,880042050,tertiary,False,True,3.1610883896646866,,,,2,,,,,
1281130891,1281136583,0,112770602,primary,False,True,93.11761070829667,,蛸島港線,12;28,2,,,,,
1281130891,10874967930,0,880042052,primary,False,False,131.79048377823267,,蛸島港線,12;28,2,40,,,,
1281130896,1281125352,0,112771897,unclassified,False,False,189.22635058162604,,,,,,,,,
1281130896,1281096177,0,"[112773200, 1237827018, 1237827019]",unclassified,False,False,773.9711275164124,yes,,,,,,,,
1281130896,1281103271,0,"[1237827016, 112774900, 1237827015]",unclassified,False,False,594.6118729191408,yes,,,,,,,,
1281130896,11489645869,0,"[112771516, 1237827020, 1237827021]",unclassified,False,False,489.6910135311505,yes,,,,,,,,
1281130920,1281137018,0,112771857,unclassified,False,True,35.67996484537233,,,,,,,,,
1281130920,1281069919,0,"[112770604, 112772405]",unclassified,False,False,436.7218760598152,,,,,,,,,
1281130920,1281082401,0,"[112772081, 112772500, 112772949, 112774999, 112774394]",unclassified,False,"[False, True]",2128.3201562299064,,,,,,,,,
1281130971,1281140270,0,112770638,tertiary,False,True,15.41909544064107,,,,2,,,,,
1281130971,1281070598,0,"[1237216640, 112771323, 112771804]",tertiary,False,False,820.41166404773,,,,2,,,,,
1281130971,1281140038,0,"[112773976, 112775006]",unclassified,False,True,963.0502087209493,,,,,,,,,
1281131303,11493392581,0,112773999,unclassified,False,False,1.7227727980726477,,,,,,,,,
1281131303,1281146049,0,112772485,unclassified,False,False,118.63005544277658,,,,,,,,,
1281131303,1281134535,0,112773517,unclassified,False,True,80.6462128333624,,,,,,,,,
1281131337,1281104006,0,"[112771684, 112773061]",unclassified,False,False,416.41604989597676,,,,,,,,,
1281131337,1281141383,0,112773359,trunk,False,False,184.54256513646618,,国道249号,249,2,40,,,,
1281131337,1281136858,0,112773359,trunk,False,True,419.449914761688,,国道249号,249,2,40,,,,
1281131370,1281148941,0,"[112770888, 112774290, 112772154]",unclassified,False,True,195.4898829777456,,,,,,,,,
1281131370,1281148941,1,"[112772234, 112773445]",tertiary,False,False,137.5382110277059,,,,,,,,,
1281131370,1281092287,0,112773708,tertiary,False,True,67.42969313512384,,,,,,,,,
1281131384,1281135676,0,112770776,unclassified,False,False,286.1469276604751,,,,,,,,,
1281131454,1281088828,0,112772067,unclassified,False,False,23.406207638422153,,,,,,,,,
1281131454,1281071076,0,112773468,trunk,False,False,126.04933834765085,,国道249号,249,2,50,,,,
1281131454,1281133882,0,112774609,residential,False,True,40.11871236452081,,,,,,,,,
1281131454,1281069706,0,"[1238200625, 112773468]",trunk,False,True,199.09512839799572,,国道249号,249,2,50,,,,
1281131496,11492114112,0,112774012,unclassified,False,False,37.97608144020769,,,,,,,,,
1281131496,1281088895,0,112774012,unclassified,False,True,61.44079218121111,,,,,,,,,
1281131496,11492114122,0,1237314395,unclassified,False,False,86.55220689801804,,,,,,,,,
1281131503,1281092664,0,1250108295,unclassified,False,True,456.2122275188528,,,,,,,,,
1281131538,1281083686,0,"[112773217, 112771148]",unclassified,False,True,437.9930947119088,,,,,,,,,
1281131538,1281135144,0,112773733,tertiary,False,False,245.80659727207515,,旧若山上戸線,,2,,,,,
1281131538,1281082512,0,112773733,tertiary,False,True,626.8560676744472,,旧若山上戸線,,2,,,,,
1281131571,1281071040,0,112771933,tertiary,False,False,505.73309410801943,,,,,,,,,
1281131571,1281071040,1,"[1236923329, 1236923330, 112772080, 1238044496, 1238044497, 112774645]",unclassified,False,"[False, True]",775.9736807895466,yes,,,,,,,,
1281131571,1281085854,0,112771933,tertiary,False,True,2055.410168169699,,,,,,,,,
1281131596,1281076828,0,112772249,residential,False,False,114.19624153100858,,,,,,,,,
1281131596,11491204717,0,"[112774865, 112773374]",residential,False,False,84.77127163662941,,,,,,,,,
1281131596,1281083779,0,112774865,residential,False,True,141.30670699906997,,,,,,,,,
1281131607,1281146768,0,112774699,tertiary,False,True,306.38855947017095,,,,2,,,,,
1281132317,11491085502,0,112772446,unclassified,False,False,726.9046802625845,,,,,,,,,
1281132359,1281099460,0,112774238,tertiary,False,True,22.735300630173974,,,,,,,,,
1281132359,1281075503,0,112770388,unclassified,False,True,225.85472821637205,,,,,,,,,
1281132359,1281148871,0,112772285,tertiary,False,True,716.5703459215365,,,,2,,,,,
1281132359,1281084674,0,"[1238042220, 112773845]",tertiary,False,True,106.93959521531528,,,,2,,,,,
1281133055,1281091554,0,937763955,unclassified,False,True,46.89644014027003,,,,,,,,,
1281133057,1281108204,0,112771311,trunk,False,False,239.87735652690606,,大谷道路,249,2,,,,,
1281133057,1281087098,0,112771311,trunk,False,True,271.5019429568987,,大谷道路,249,2,,,,,
1281133057,11491022113,0,1237193614,residential,False,True,267.00187244245916,,,,,,,,,
1281133262,1281086905,0,1238503942,residential,False,False,104.92547093695774,,,,,,,,,
1281133262,5265188508,0,1238503942,residential,False,True,27.808494986887265,,,,,,,,,
1281133262,11506868442,0,1238706509,residential,False,False,68.64323367594487,,,,,,,,,
1281133374,1281075126,0,"[112771552, 112770915, 923272650, 923272651, 923281302, 923281303, 112773598]",secondary,False,False,1730.3876314493614,yes,上黒丸大谷線,272,2,,,,,
1281133374,1281128036,0,112771552,secondary,False,True,1238.256698327209,,上黒丸大谷線,272,2,,,,,
1281133374,1281096177,0,112772146,unclassified,False,True,278.3606578818086,,,,,,,,,
1281133374,8594375483,0,112773489,unclassified,False,False,408.3105102441455,,,,,,,,,
1281133396,1281088524,0,"[112771322, 1237185642, 1237185643]",secondary,False,False,1907.5878246578154,yes,高屋出田線,285,2,,,,,
